60 2 2
0	5.898000	6.500000	
0	3.461000	21.301000	
0	14.876000	11.839000	
0	40.514000	4.540000	
0	5.715000	27.584000	
0	35.020000	40.882000	
0	33.762000	40.504000	
0	45.771000	39.468000	
0	37.667000	29.629000	
0	43.838000	40.663000	
0	14.943000	11.323000	
0	21.452000	9.883000	
0	44.643000	25.080000	
0	32.050000	11.519000	
0	35.123000	16.605000	
1	29.687000	98.762000	
1	37.386000	85.353000	
0	1.775000	53.496000	
1	10.578000	96.408000	
1	43.580000	90.602000	
1	13.487000	75.849000	
1	27.437000	97.522000	
1	45.831000	58.677000	
1	3.588000	91.053000	
1	10.201000	86.387000	
1	20.120000	71.624000	
1	28.400000	83.323000	
1	25.358000	81.781000	
0	17.448000	52.995000	
1	24.575000	72.990000	
1	97.059000	70.368000	
1	91.820000	98.648000	
1	61.437000	66.491000	
1	81.636000	70.537000	
1	63.797000	77.022000	
1	80.886000	98.210000	
1	99.944000	78.233000	
1	70.916000	85.741000	
1	71.005000	96.843000	
1	93.627000	59.025000	
1	57.409000	83.953000	
1	66.850000	63.603000	
1	56.459000	96.623000	
1	84.215000	65.886000	
1	56.908000	81.585000	
0	95.396000	19.351000	
0	59.086000	14.971000	
0	72.985000	31.435000	
0	71.856000	34.398000	
0	51.307000	43.277000	
0	56.072000	34.806000	
0	75.131000	33.846000	
0	98.914000	37.662000	
0	79.517000	30.843000	
0	61.174000	32.725000	
0	64.779000	24.786000	
0	81.206000	49.290000	
0	74.535000	43.257000	
0	65.382000	24.970000	
0	51.129000	47.041000	
